name;score;Rating_id;Genre_id;year;director;Countries_id;company;runtime
No Escape;6.1;3;0;1994;Martin Campbell;1;Columbia Pictures;118
The Road to Wellville;5.9;3;15;1994;Alan Parker;1;Beacon Communications;118
Andre;5.7;6;1;1994;George Miller;1;Paramount Pictures;94
Highlander: The Final Dimension;4.5;1;0;1994;Andrew Morahan;22;Fallingcloud;99
Cemetery Man;7.1;3;15;1994;Michele Soavi;33;Audifilm;105
Death Machine;5.6;3;0;1994;Stephen Norrington;22;Entertainment Film Distributors;120
Ashes of Time;7.1;3;0;1994;Kar-Wai Wong;0;Jet Tone Production;100
Brainscan;6.1;3;15;1994;John Flynn;22;Admire Productions Ltd.;96
Cabin Boy;5.3;1;1;1994;Adam Resnick;1;Touchstone Pictures;80
Guarding Tess;6.2;1;15;1994;Hugh Wilson;1;Channel Films;96
Black Beauty;6.6;7;1;1994;Caroline Thompson;22;Warner Bros.;88
Iron Will;6.6;6;1;1994;Charles Haid;1;Walt Disney Pictures;108
Drop Zone;5.6;3;0;1994;John Badham;1;Paramount Pictures;101
Through the Olive Trees;7.8;7;7;1994;Abbas Kiarostami;13;Abbas Kiarostami Productions;103
To Live;8.3;11;7;1994;Yimou Zhang;15;ERA International;133
In the Army Now;5.0;6;15;1994;Daniel Petrie Jr.;1;Hollywood Pictures;91
Trapped in Paradise;5.9;1;1;1994;George Gallo;1;Permut Presentations;111
Death Wish: The Face of Death;4.9;3;0;1994;Allan A. Goldstein;27;21st Century Films;95
City Slickers II: the Legend of Curly's Gold;5.5;1;15;1994;Paul Weiland;1;Castle Rock Entertainment;116
Corrina, Corrina;6.6;6;15;1994;Jessie Nelson;1;New Line Cinema;115
The Ref;6.9;3;15;1994;Ted Demme;1;Touchstone Pictures;96
I.Q.;6.2;6;15;1994;Fred Schepisi;1;Paramount Pictures;100
3 Ninjas Kick Back;4.6;6;0;1994;Charles T. Kanganis;1;Ben-Ami/Leeds Productions;93
It's Pat: the Movie;2.7;1;15;1994;Adam Bernstein;1;Touchstone Pictures;77
The Favor;5.2;3;15;1994;Donald Petrie;1;Nelson Entertainment;97
The Paper;6.6;3;15;1994;Ron Howard;1;Universal Pictures;112
Terminal Velocity;5.5;1;0;1994;Deran Sarafian;1;Hollywood Pictures;102
15 Moon;6.3;3;10;1994;John Bailey;1;Tig Productions;99
Cops and Robbersons;5.2;6;15;1994;Michael Ritchie;1;TriStar Pictures;93
Little Odessa;6.7;3;10;1994;James Gray;1;Fine Line Features;98
Lassie;5.9;6;13;1994;Daniel Petrie;1;Broadway Pictures;94
Monkey Trouble;5.3;6;1;1994;Franco Amurri;21;New Line Cinema;96
Fresh;7.6;3;10;1994;Boaz Yakin;1;Lumière Pictures;114
The Puppet Masters;5.9;3;2;1994;Stuart Orme;1;Hollywood Pictures;109
The Scout;5.4;1;15;1994;Michael Ritchie;1;Santo Domingo Film & 9 Video;101
Backbeat;6.7;3;11;1994;Iain Softley;22;Channel Four Films;100
Leprechaun 2;4.6;3;15;1994;Rodman Flender;1;Planet Productions;85
Love Affair;6.0;1;15;1994;Glenn Gordon Caron;1;Mulholland Productions;108
Mixed Nuts;5.4;1;15;1994;Nora Ephron;1;TriStar Pictures;97
Silent Fall;5.9;3;7;1994;Bruce Beresford;1;Kouf/Bigelow Productions;101
House Party 3;4.7;3;15;1994;Eric Meza;1;Jackson/McHenry Company,The;100
The Air Up There;5.5;6;15;1994;Paul Michael Glaser;1;Hollywood Pictures;107
Sleep with Me;5.7;3;15;1994;Rory Kelly;1;August Entertainment;86
Princess Caraboo;6.0;6;15;1994;Michael Austin;22;Ardican Films;97
A Low Down Dirty Shame;6.0;3;0;1994;Keenen Ivory Wayans;1;Caravan Pictures;108
Lightning Jack;5.5;1;15;1994;Simon Wincer;1;Lightning Ridge;98
A Pure Formality;7.7;1;10;1994;Giuseppe Tornatore;33;Cecchi Gori Group Tiger Cinematografica;108
Swimming with Sharks;7.1;3;15;1994;George Huang;1;Cineville;93
I Love Trouble;5.3;6;0;1994;Charles Shyer;1;Annhall;123
A Troll in Central Park;5.4;7;14;1994;Don Bluth;14;Don Bluth;76
Mosquito;4.7;3;2;1994;Gary Jones;1;Antibes Inc.;92
Blankman;5.0;1;0;1994;Mike Binder;1;Columbia Pictures;92
Trading Mom;5.6;6;15;1994;Tia Brelis;1;First Look International;82
A Simple Twist of Fate;6.3;1;15;1994;Gillies MacKinnon;1;Touchstone Pictures;106
Farinelli;6.8;3;11;1994;Gérard Corbiau;17;Stéphan Films;111
Priest;7.1;3;7;1994;Antonia Bird;22;BBC Films;98
Mrs. Parker and the Vicious Circle;6.4;3;11;1994;Alan Rudolph;1;Fine Line Features;125
Barcelona;7.0;1;15;1994;Whit Stillman;1;Barcelona Films;101
Pred dozhdot;8.0;11;7;1994;Milcho Manchevski;30;Aim;113
Burnt by the Sun;7.9;3;7;1994;Nikita Mikhalkov;5;Studio Trite;135
War of the Buttons;7.4;6;1;1994;John Roberts;22;Enigma Productions;94
There Goes My Baby;6.4;3;15;1994;Floyd Mutrux;1;Nelson Entertainment;99
The Sum of Us;7.3;3;15;1994;Geoff Burton;36;36n Film Finance Corporation (AFFC);100
Radioland Murders;6.2;6;15;1994;Mel Smith;1;Universal Pictures;108
The Inkwell;6.4;3;15;1994;Matty Rich;1;Touchstone Pictures;110
Being Human;5.4;1;15;1994;Bill Forsyth;22;Warner Bros.;122
Jimmy Hollywood;5.3;3;10;1994;Barry Levinson;1;Baltimore Pictures;112
Holy Matrimony;5.1;1;15;1994;Leonard Nimoy;1;Aurora Productions LLC;93
Tom & Viv;6.3;1;11;1994;Brian Gilbert;22;British Screen Productions;115
Squanto: A Warrior's Tale;6.0;6;1;1994;Xavier Koller;1;Walt Disney Pictures;102
My Summer Story;5.6;6;15;1994;Bob Clark;1;Metro-Goldwyn-Mayer (MGM);85
Getting Even with Dad;4.8;6;15;1994;Howard Deutch;1;Metro-Goldwyn-Mayer (MGM);109
River of Grass;6.6;11;7;1994;Kelly Reichardt;1;Good Machine;76
Rapa Nui;6.4;3;0;1994;Kevin Reynolds;1;Majestic Films International;107
The Browning Version;7.2;3;7;1994;Mike Figgis;22;Percy Main;97
Cobb;6.4;3;11;1994;Ron Shelton;1;Alcor Films;128
Heat;8.2;3;10;1995;Michael Mann;1;Warner Bros.;170
Clueless;6.8;1;15;1995;Amy Heckerling;1;Paramount Pictures;97
Se7en;8.6;3;10;1995;David Fincher;1;Cecchi Gori Pictures;127
Braveheart;8.3;3;11;1995;Mel Gibson;1;Icon Entertainment International;178
Apollo 13;7.6;6;1;1995;Ron Howard;1;Universal Pictures;140
The Usual Suspects;8.5;3;10;1995;Bryan Singer;1;PolyGram Filmed Entertainment;106
Jumanji;7.0;6;1;1995;Joe Johnston;1;TriStar Pictures;104
Casino;8.2;3;10;1995;Martin Scorsese;1;Universal Pictures;178
Congo;5.2;1;0;1995;Frank Marshall;1;Paramount Pictures;109
Batman Forever;5.4;1;0;1995;Joel Schumacher;1;Warner Bros.;121
Kids;7.1;4;7;1995;Larry Clark;1;Guys Upstairs;91
Toy Story;8.3;7;14;1995;John Lasseter;1;Walt Disney Pictures;81
Desperado;7.2;3;0;1995;Robert Rodriguez;1;Columbia Pictures;104
Die Hard with a Vengeance;7.6;3;0;1995;John McTiernan;1;Cinergi Pictures Entertainment;128
Mortal Kombat;5.8;1;0;1995;Paul W.S. Anderson;1;New Line Cinema;101
Mallrats;7.1;3;15;1995;Kevin Smith;1;Gramercy Pictures (I);94
12 Monkeys;8.0;3;16;1995;Terry Gilliam;1;Universal Pictures;129
Leaving Las Vegas;7.5;3;7;1995;Mike Figgis;1;Lumiere Pictures;111
Showgirls;4.9;4;7;1995;Paul Verhoeven;17;Carolco Pictures;128
Before Sunrise;8.1;3;7;1995;Richard Linklater;1;Castle Rock Entertainment;101
Friday;7.3;3;15;1995;F. Gary Gray;1;New Line Cinema;91
Sense and Sensibility;7.7;6;7;1995;Ang Lee;1;Columbia Pictures;136
Waterworld;6.2;1;0;1995;Kevin Reynolds;1;Universal Pictures;135
The Basketball Diaries;7.3;3;11;1995;Scott Kalvert;1;New Line Cinema;102
Bad Boys;6.9;3;0;1995;Michael Bay;1;Don Simpson/Jerry Bruckheimer Films;119
Billy Madison;6.4;1;15;1995;Tamra Davis;1;Universal Pictures;89
Mighty Morphin Power Rangers: The Movie;5.2;6;0;1995;Bryan Spicer;1;Twentieth Century Fox;95
GoldenEye;7.2;1;0;1995;Martin Campbell;22;Eon Productions;130
Species;5.8;3;0;1995;Roger Donaldson;1;Metro-Goldwyn-Mayer (MGM);108
Outbreak;6.6;3;0;1995;Wolfgang Petersen;1;Warner Bros.;127
Four Rooms;6.8;3;15;1995;Directors;1;Miramax;98
Empire Records;6.7;1;15;1995;Allan Moyle;1;Monarchy Enterprises B.V.;90
The Quick and the Dead;6.4;3;0;1995;Sam Raimi;1;TriStar Pictures;107
Hackers;6.2;1;15;1995;Iain Softley;1;United Artists;105
La Haine;8.1;11;10;1995;Mathieu Kassovitz;17;Le Studio Canal+;98
Casper;6.1;6;15;1995;Brad Silberling;1;Universal Pictures;100
To Wong Foo Thanks for Everything, Julie Newmar;6.6;1;15;1995;Beeban Kidron;1;Universal Pictures;109
Heavyweights;6.6;6;15;1995;Steven Brill;1;Caravan Pictures;100
Tank Girl;5.4;3;0;1995;Rachel Talalay;1;Image Comics;104
Now and Then;6.8;1;15;1995;Lesli Linka Glatter;1;New Line Cinema;100
Pocahontas;6.7;7;14;1995;Mike Gabriel;1;Walt Disney Pictures;81
A Goofy Movie;6.9;7;14;1995;Kevin Lima;1;Walt Disney Pictures;78
Dangerous Minds;6.5;3;11;1995;John N. Smith;1;Hollywood Pictures;99
Crimson Tide;7.3;3;0;1995;Tony Scott;1;Hollywood Pictures;116
To Die For;6.8;3;15;1995;Gus Van Sant;1;Columbia Pictures;106
Sabrina;6.3;6;15;1995;Sydney Pollack;38;Constellation Entertainment;127
Ghost in the Shell;8.0;10;14;1995;Mamoru Oshii;21;Kôdansha;83
While You Were Sleeping;6.7;6;15;1995;Jon Turteltaub;1;Hollywood Pictures;103
Get Shorty;6.9;3;15;1995;Barry Sonnenfeld;1;Metro-Goldwyn-Mayer (MGM);105
Tommy Boy;7.1;1;1;1995;Peter Segal;1;Broadway Pictures;97
Babe;6.8;7;15;1995;Chris Noonan;36;Universal Pictures;91
Dead Man Walking;7.5;3;10;1995;Tim Robbins;22;Havoc;122
The Brady Bunch Movie;6.1;1;15;1995;Betty Thomas;1;Paramount Pictures;90
Johnny Mnemonic;5.7;3;0;1995;Robert Longo;27;TriStar Pictures;96
Just Cause;6.4;3;0;1995;Arne Glimcher;1;Warner Bros.;102
The Bridges of Madison County;7.6;1;7;1995;Clint Eastwood;1;Warner Bros.;135
Strange Days;7.2;3;0;1995;Kathryn Bigelow;1;Lightstorm Entertainment;145
Cutthroat Island;5.7;1;0;1995;Renny Harlin;17;Beckner/Gorman Productions;124
Judge Dredd;5.6;3;0;1995;Danny Cannon;1;Hollywood Pictures;96
The City of Lost Children;7.5;3;12;1995;Marc Caro;17;Constellation;112
Copycat;6.6;3;7;1995;Jon Amiel;1;New Regency Productions;123
Major Payne;6.3;1;1;1995;Nick Castle;1;Universal Pictures;95
Powder;6.6;1;7;1995;Victor Salva;1;Caravan Pictures;111
A Little Princess;7.7;7;7;1995;Alfonso Cuarón;1;Warner Bros.;97
The American President;6.8;1;15;1995;Rob Reiner;1;Universal Pictures;114
Under Siege 2: Dark Territory;5.5;3;0;1995;Geoff Murphy;1;Warner Bros.;100
Higher Learning;6.5;3;10;1995;John Singleton;1;Columbia Pictures;127
Mr. Holland's Opus;7.3;6;7;1995;Stephen Herek;1;Hollywood Pictures;143
The Prophecy;6.5;3;0;1995;Gregory Widen;1;First Look International;98
Dead Man;7.6;3;1;1995;Jim Jarmusch;1;Pandora Filmproduktion;121
Ace Ventura: When Nature Calls;6.4;1;1;1995;Steve Oedekerk;1;Morgan Creek Entertainment;90
Dolores Claiborne;7.4;3;10;1995;Taylor Hackford;1;Castle Rock Entertainment;132
First Knight;6.0;1;0;1995;Jerry Zucker;1;Columbia Pictures;134
Jade;5.3;3;10;1995;William Friedkin;1;Paramount Pictures;95
The Big Green;5.6;6;15;1995;Holly Goldberg Sloan;1;Caravan Pictures;100
Virtuosity;5.6;3;0;1995;Brett Leonard;1;Paramount Pictures;106
Halloween: The Curse of Michael Myers;4.8;3;2;1995;Joe Chappelle;1;Halloween VI Productions;87
Father of the Bride Part II;6.1;6;15;1995;Charles Shyer;1;Sandollar Productions;106
Assassins;6.3;3;0;1995;Richard Donner;17;Warner Bros.;132
French Kiss;6.6;1;15;1995;Lawrence Kasdan;22;Polygram Filmed Entertainment;111
A Walk in the Clouds;6.7;1;7;1995;Alfonso Arau;1;Twentieth Century Fox;102
It Takes Two;5.9;6;15;1995;Andy Tennant;1;Dualstar Productions;101
Rob Roy;6.9;3;1;1995;Michael Caton-Jones;22;United Artists;139
Dead Presidents;6.9;3;0;1995;Albert Hughes;1;Caravan Pictures;119
The Baby-Sitters Club;5.8;6;15;1995;Melanie Mayron;1;Beacon Communications;94
Waiting to Exhale;6.0;3;15;1995;Forest Whitaker;1;Twentieth Century Fox;124
Welcome to the Dollhouse;7.4;3;15;1995;Todd Solondz;1;Suburban Pictures;88
The Indian in the Cupboard;6.0;6;7;1995;Frank Oz;1;Columbia Pictures;96
Rumble in the Bronx;6.8;3;0;1995;Stanley Tong;0;Golden Harvest Company;87
Devil in a Blue Dress;6.7;3;10;1995;Carl Franklin;1;TriStar Pictures;102
How to Make an American Quilt;6.3;1;15;1995;Jocelyn Moorhouse;1;Universal Pictures;117
Kicking and Screaming;6.8;3;15;1995;Noah Baumbach;1;Trimark Pictures;96
Tales from the Crypt: Demon Knight;6.7;3;0;1995;Ernest R. Dickerson;1;Universal Pictures;92
The Net;5.9;1;0;1995;Irwin Winkler;1;Columbia Pictures;114
Living in Oblivion;7.5;3;15;1995;Tom DiCillo;1;JDI Productions;90
Dracula: Dead and Loving It;5.9;1;15;1995;Mel Brooks;17;Gaumont;88
Tom and Huck;5.5;6;1;1995;Peter Hewitt;1;Walt Disney Pictures;97
Village of the Damned;5.7;3;2;1995;John Carpenter;1;Universal Pictures;98
Wild Bill;5.9;3;0;1995;Walter Hill;1;The Zanuck Company;98
Grumpier Old Men;6.7;1;15;1995;Howard Deutch;1;Lancaster Gate;101
Boys on the Side;6.5;3;15;1995;Herbert Ross;1;Alcor Films;115
Tales from the Hood;6.4;3;10;1995;Rusty Cundieff;1;40 Acres & A Mule Filmworks;98
Money Train;5.7;3;0;1995;Joseph Ruben;1;Columbia Pictures;110
Candyman: Farewell to the Flesh;5.3;3;2;1995;Bill Condon;1;PolyGram Filmed Entertainment;95
The Crossing Guard;6.3;3;7;1995;Sean Penn;1;Miramax;111
Man of the House;5.2;6;15;1995;James Orr;1;All Girl Productions;96
Nixon;7.1;3;11;1995;Oliver Stone;1;Cinergi Pictures Entertainment;192
Hideaway;5.3;3;12;1995;Brett Leonard;1;TriStar Pictures;106
When Night Is Falling;6.5;2;7;1995;Patricia Rozema;27;Alliance Communications Corporation;94
Underground;8.1;11;15;1995;Emir Kusturica;2;CiBy 2000;167
Mighty Aphrodite;7.0;3;15;1995;Woody Allen;1;Sweetland Films;95
Balto;7.1;7;14;1995;Simon Wells;1;Amblimation;78
Total Eclipse;6.5;3;11;1995;Agnieszka Holland;22;FIT Productions;111
Fair Game;4.3;3;0;1995;Andrew Sipes;1;Warner Bros.;91
Lord of Illusions;6.1;3;2;1995;Clive Barker;1;Seraphim Films;109
The Scarlet Letter;5.3;3;7;1995;Roland Joffé;1;Allied Stars Ltd.;135
Nick of Time;6.3;3;0;1995;John Badham;1;Paramount Pictures;90
Senior Trip;5.7;3;1;1995;Kelly Makin;27;1992 Number Four Limited Partnership;91
Free Willy 2: The 1 Home;5.1;6;1;1995;Dwight H. Little;17;Warner Bros. 13 Entertainment;95
Things to Do in Denver When You're Dead;6.8;3;10;1995;Gary Fleder;1;Miramax;115
The Doom Generation;6.1;3;15;1995;Gregg Araki;1;Union Générale Cinématographique (UGC);83
Nine Months;5.5;1;15;1995;Chris Columbus;1;Twentieth Century Fox;103
Safe;7.2;3;7;1995;Todd Haynes;22;American Playhouse Theatrical Films;119
Sudden Death;5.8;3;0;1995;Peter Hyams;1;Universal Pictures;111
Circle of Friends;6.6;1;7;1995;Pat O'Connor;14;Price Entertainment;103
Canadian Bacon;5.9;6;15;1995;Michael Moore;1;Dog Eat Dog Films;91
Screamers;6.4;3;2;1995;Christian Duguay;27;Triumph Films;108
Vampire in Brooklyn;4.6;3;15;1995;Wes Craven;1;Eddie Murphy Productions;100
Murder in the First;7.3;3;7;1995;Marc Rocco;1;Warner Bros.;122
Richard III;7.4;3;7;1995;Richard Loncraine;22;Mayfair Entertainment International;110
The Day of the Beast;7.4;3;0;1995;Álex de la Iglesia;25;Canal+ España;99
A Kid in King Arthur's Court;4.7;6;1;1995;Michael Gottlieb;1;Tapestry Films;89
Othello;6.9;3;7;1995;Oliver Parker;1;Castle Rock Entertainment;123
Gold Diggers: The Secret of Bear Mountain;6.0;6;1;1995;Kevin James Dobson;27;Universal Pictures;93
Clockers;6.9;3;10;1995;Spike Lee;1;Universal Pictures;128
Smoke;7.4;3;15;1995;Wayne Wang;38;Miramax;112
Something to Talk About;5.7;3;15;1995;Lasse Hallström;1;Hawn / Sylbert Movie Company;106
Tall Tale;5.9;6;1;1995;Jeremiah S. Chechik;1;Caravan Pictures;96
Kiss of Death;5.9;3;10;1995;Barbet Schroeder;1;Twentieth Century Fox;101
Delta of Venus;4.8;3;7;1995;Zalman King;1;Alliance Communications Corporation;102
Heavy;6.8;3;7;1995;James Mangold;1;Available Light Productions;105
Home for the Holidays;6.6;1;15;1995;Jodie Foster;1;Paramount Pictures;103
Angels and Insects;6.8;3;7;1995;Philip Haas;22;Playhouse International Pictures;116
The Cure;7.7;1;7;1995;Peter Horton;1;Universal Pictures;97
The Horseman on the Roof;7.1;3;1;1995;Jean-Paul Rappeneau;17;Hachette Première;118
Forget Paris;6.5;1;15;1995;Billy Crystal;1;Castle Rock Entertainment;101
Mad Love;5.4;1;15;1995;Antonia Bird;1;Touchstone Pictures;93
The Hunted;6.0;3;0;1995;J.F. Lawton;1;Universal Pictures;110
Restoration;6.6;3;11;1995;Michael Hoffman;1;Avenue Pictures;117
Al di là delle nuvole;6.5;11;7;1995;Michelangelo Antonioni;17;Sunshine;110
My 13;7.3;3;7;1995;Gregory Nava;1;American Playhouse;128
The Brothers McMullen;6.6;3;15;1995;Edward Burns;1;Brothers McMullen Productions;98
The Last Supper;6.8;3;15;1995;Stacy Title;1;Columbia Pictures;92
Bushwhacked;5.6;1;1;1995;Greg Beeman;1;Twentieth Century Fox;90
La Cérémonie;7.5;11;10;1995;Claude Chabrol;17;Canal+;112
The Addiction;6.5;11;7;1995;Abel Ferrara;1;Fast Films;82
Last of the Dogmen;7.0;6;1;1995;Tab Murphy;1;Carolco Pictures;118
The Englishman Who Went Up a Hill But Came Down a Mountain;6.6;6;15;1995;Christopher Monger;22;Miramax;99
Jack & Sarah;6.7;3;15;1995;Tim Sullivan;22;British Screen Productions;110
The Flower of My Secret;7.0;3;15;1995;Pedro Almodóvar;25;CiBy 2000;103
Blue in the Face;6.7;3;15;1995;Paul Auster;1;Miramax;83
Bye Bye Love;6.2;1;15;1995;Sam Weisman;1;Twentieth Century Fox;106
The Mangler;4.3;3;2;1995;Tobe Hooper;32;Distant Horizon;106
Jeffrey;6.8;3;15;1995;Christopher Ashley;1;The Booking Office;92
Angus;6.7;1;15;1995;Patrick Read Johnson;22;Atlas Entertainment;90
Party Girl;6.5;3;15;1995;Daisy von Scherler Mayer;1;Party Productions;94
Operation Dumbo Drop;5.1;6;0;1995;Simon Wincer;1;Walt Disney Pictures;107
Losing Isaiah;6.4;3;7;1995;Stephen Gyllenhaal;1;Paramount Pictures;111
The Underneath;6.1;3;10;1995;Steven Soderbergh;1;Populist Pictures;99
The Pebble and the Penguin;5.6;7;14;1995;Don Bluth;14;Metro-Goldwyn-Mayer (MGM);74
Fluke;6.7;6;7;1995;Carlo Carlei;1;Metro-Goldwyn-Mayer (MGM);96
Houseguest;6.0;6;15;1995;Randall Miller;1;Hollywood Pictures;113
Bad Company;5.4;3;10;1995;Damian Harris;1;Touchstone Pictures;108
The White Balloon;7.7;2;7;1995;Jafar Panahi;13;Farabi Cinema Foundation;85
Georgia;6.6;3;7;1995;Ulu Grosbard;17;CiBy 2000;115
Land and Freedom;7.6;11;7;1995;Ken Loach;22;ARD Degeto Film;109
White Man's Burden;5.3;3;7;1995;Desmond Nakano;17;A Band Apart;89
Never Talk to Strangers;5.2;3;10;1995;Peter Hall;1;TriStar Pictures;86
Top Dog;4.2;1;0;1995;Aaron Norris;1;Live Entertainment;86
The Incredibly True 1 of Two Girls in Love;6.5;3;15;1995;Maria Maggenti;1;Fine Line Features;94
Jury Duty;4.3;1;15;1995;John Fortenberry;1;TriStar Pictures;88
Rumpelstiltskin;4.5;3;15;1995;Mark Jones;1;Republic Pictures (II);87
An Awfully Big 1;5.9;3;15;1995;Mike Newell;22;BBC Films;112
To vlemma tou Odyssea;7.6;2;7;1995;Theodoros Angelopoulos;6;Greek Film Center;176
Dr. Jekyll and Ms. Hyde;4.5;1;15;1995;David Price;22;The Rank Organisation;90
Jefferson in Paris;5.7;1;11;1995;James Ivory;1;Touchstone Pictures;139
Three Wishes;6.1;6;7;1995;Martha Coolidge;1;Rysher Entertainment;115
Far from Home: the 1s of Yellow Dog;6.4;6;1;1995;Phillip Borsos;1;Twentieth Century Fox;81
New Jersey Drive;6.7;3;10;1995;Nick Gomez;1;40 Acres & A Mule Filmworks;98
The Star Maker;7.4;3;7;1995;Giuseppe Tornatore;33;Cecchi Gori Group Tiger Cinematografica;113
La fille seule;6.9;10;7;1995;Benoît Jacquot;17;Cinéa;90
Magic in the Water;5.5;6;1;1995;Rick Stevenson;27;Oxford Film Company;101
Miami Rhapsody;5.4;1;15;1995;David Frankel;1;Cantaloupe Production;95
Antonia's Line;7.5;3;15;1995;Marleen Gorris;9;Bergen;102
Rough Magic;5.5;1;15;1995;Clare Peploe;22;Union Générale Cinématographique (UGC);104
Beyond Rangoon;6.6;3;0;1995;John Boorman;22;Castle Rock Entertainment;100
The Amazing Panda 1;5.8;6;1;1995;Christopher Cain;1;Lee Rich Productions;84
Nelly & Monsieur Arnaud;7.3;0;7;1995;Claude Sautet;17;Cecchi Gori Group Tiger Cinematografica;106
The Walking Dead;4.9;3;0;1995;Preston A. Whitmore II;1;Savoy Pictures;88
Panther;6.4;3;7;1995;Mario Van Peebles;22;Gramercy Pictures (I);124
Space Jam;6.5;6;14;1996;Joe Pytka;1;Warner Bros. 13 Entertainment;88
Independence Day;7.0;1;0;1996;Roland Emmerich;1;Twentieth Century Fox;145
Romeo + Juliet;6.7;1;7;1996;Baz Luhrmann;1;Bazmark Films;120
Scream;7.3;3;2;1996;Wes Craven;1;Dimension Films;111
Sleepers;7.6;3;10;1996;Barry Levinson;1;Astoria Films;147
From Dusk Till Dawn;7.2;3;0;1996;Robert Rodriguez;1;Dimension Films;108
Fargo;8.1;3;10;1996;Joel Coen;1;PolyGram Filmed Entertainment;98
Mission: Impossible;7.1;1;0;1996;Brian De Palma;1;Paramount Pictures;110
Matilda;6.9;6;15;1996;Danny DeVito;1;TriStar Pictures;102
Trainspotting;8.1;3;7;1996;Danny Boyle;22;Channel Four Films;93
Twister;6.4;1;0;1996;Jan de Bont;1;Warner Bros.;113
Happy Gilmore;7.0;1;15;1996;Dennis Dugan;1;Universal Pictures;92
101 Dalmatians;5.7;7;1;1996;Stephen Herek;1;Walt Disney Pictures;103
Crash;6.4;4;7;1996;David Cronenberg;27;Alliance Communications Corporation;100
Jerry Maguire;7.3;3;15;1996;Cameron Crowe;1;TriStar Pictures;139
The Rock;7.4;3;0;1996;Michael Bay;1;Hollywood Pictures;136
A Time to Kill;7.5;3;10;1996;Joel Schumacher;1;New Regency Productions;149
The Craft;6.4;3;7;1996;Andrew Fleming;1;Columbia Pictures;101
Primal Fear;7.7;3;10;1996;Gregory Hoblit;1;Paramount Pictures;129
Mars Attacks!;6.3;1;15;1996;Tim Burton;1;Tim Burton Productions;106
The English Patient;7.4;3;7;1996;Anthony Minghella;1;Miramax;162
The Long Kiss Goodnight;6.8;3;0;1996;Renny Harlin;1;New Line Cinema;121
Fear;6.2;3;7;1996;James Foley;1;Imagine Entertainment;97
Bottle Rocket;7.0;3;15;1996;Wes Anderson;1;Columbia Pictures;91
Stealing Beauty;6.6;3;7;1996;Bernardo Bertolucci;33;Fiction;118
Bound;7.3;3;10;1996;Lana Wachowski;1;Dino De Laurentiis Company;109
Sling Blade;8.0;3;7;1996;Billy Bob Thornton;1;Miramax;135
The Mirror Has Two Faces;6.6;1;15;1996;Barbra Streisand;1;TriStar Pictures;126
The Birdcage;7.1;3;15;1996;Mike Nichols;1;United Artists;117
That Thing You Do!;6.9;6;15;1996;Tom Hanks;1;Clavius Base;108
The Island of Dr. Moreau;4.5;1;2;1996;John Frankenheimer;1;New Line Cinema;96
